38,2.08,3.12,4.16,5.2,6.23,7.27,8.31,9.35,10.39,12.47,14.55,16.63,18.7,20.78,22.86,24.94,27.02,29.1,31.17,33.25,35.33,37.41,39.49,41.57
39,2.08,3.12,4.16,5.2,6.23,7.27,8.31,9.35,10.39,12.47,14.55,16.63,18.7,20.78,22.86,24.94,27.02,29.1,31.17,33.25,35.33,37.41,39.49,41.57
40,3.17,4.75,6.33,7.92,9.5,11.08,12.67,14.25,15.83,19,22.16,25.33,28.5,31.66,34.83,38,41.16,44.33,47.49,50.66,53.83,56.99,60.16,63.33
41,3.17,4.75,6.33,7.92,9.5,11.08,12.67,14.25,15.83,19,22.16,25.33,28.5,31.66,34.83,38,41.16,44.33,47.49,50.66,53.83,56.99,60.16,63.33
42,3.17,4.75,6.33,7.92,9.5,11.08,12.67,14.25,15.83,19,22.16,25.33,28.5,31.66,34.83,38,41.16,44.33,47.49,50.66,53.83,56.99,60.16,63.33
43,3.17,4.75,6.33,7.92,9.5,11.08,12.67,14.25,15.83,19,22.16,25.33,28.5,31.66,34.83,38,41.16,44.33,47.49,50.66,53.83,56.99,60.16,63.33
44,3.17,4.75,6.33,7.92,9.5,11.08,12.67,14.25,15.83,19,22.16,25.33,28.5,31.66,34.83,38,41.16,44.33,47.49,50.66,53.83,56.99,60.16,63.33
45,5.22,7.83,10.45,13.06,15.67,18.28,20.89,23.5,26.12,31.34,36.56,41.79,47.01,52.23,57.46,62.68,67.9,73.13,78.35,83.57,88.8,94.02,99.24,104.47
46,5.22,7.83,10.45,13.06,15.67,18.28,20.89,23.5,26.12,31.34,36.56,41.79,47.01,52.23,57.46,62.68,67.9,73.13,78.35,83.57,88.8,94.02,99.24,104.47
47,5.22,7.83,10.45,13.06,15.67,18.28,20.89,23.5,26.12,31.34,36.56,41.79,47.01,52.23,57.46,62.68,67.9,73.13,78.35,83.57,88.8,94.02,99.24,104.47
48,5.22,7.83,10.45,13.06,15.67,18.28,20.89,23.5,26.12,31.34,36.56,41.79,47.01,52.23,57.46,62.68,67.9,73.13,78.35,83.57,88.8,94.02,99.24,104.47
49,5.22,7.83,10.45,13.06,15.67,18.28,20.89,23.5,26.12,31.34,36.56,41.79,47.01,52.23,57.46,62.68,67.9,73.13,78.35,83.57,88.8,94.02,99.24,104.47
50,8.27,12.41,16.55,20.69,24.82,28.96,33.1,37.24,41.37,49.65,57.92,66.2,74.47,82.75,91.02,99.3,107.57,115.85,124.12,132.4,140.67,148.95,157.22,165.5
51,8.27,12.41,16.55,20.69,24.82,28.96,33.1,37.24,41.37,49.65,57.92,66.2,74.47,82.75,91.02,99.3,107.57,115.85,124.12,132.4,140.67,148.95,157.22,165.5
52,8.27,12.41,16.55,20.69,24.82,28.96,33.1,37.24,41.37,49.65,57.92,66.2,74.47,82.75,91.02,99.3,107.57,115.85,124.12,132.4,140.67,148.95,157.22,165.5
53,8.27,12.41,16.55,20.69,24.82,28.96,33.1,37.24,41.37,49.65,57.92,66.2,74.47,82.75,91.02,99.3,107.57,115.85,124.12,132.4,140.67,148.95,157.22,165.5
54,8.27,12.41,16.55,20.69,24.82,28.96,33.1,37.24,41.37,49.65,57.92,66.2,74.47,82.75,91.02,99.3,107.57,115.85,124.12,132.4,140.67,148.95,157.22,165.5
55,13.3,19.95,26.61,33.26,39.91,46.56,53.21,59.86,66.51,79.82,93.12,106.42,119.72,133.03,146.33,159.63,172.93,186.24,199.54,212.84,226.14,239.45,252.75,266.05
56,13.3,19.95,26.61,33.26,39.91,46.56,53.21,59.86,66.51,79.82,93.12,106.42,119.72,133.03,146.33,159.63,172.93,186.24,199.54,212.84,226.14,239.45,252.75,266.05
57,13.3,19.95,26.61,33.26,39.91,46.56,53.21,59.86,66.51,79.82,93.12,106.42,119.72,133.03,146.33,159.63,172.93,186.24,199.54,212.84,226.14,239.45,252.75,266.05
58,13.3,19.95,26.61,33.26,39.91,46.56,53.21,59.86,66.51,79.82,93.12,106.42,119.72,133.03,146.33,159.63,172.93,186.24,199.54,212.84,226.14,239.45,252.75,266.05
59,13.3,19.95,26.61,33.26,39.91,46.56,53.21,59.86,66.51,79.82,93.12,106.42,119.72,133.03,146.33,159.63,172.93,186.24,199.54,212.84,226.14,239.45,252.75,266.05
60,18.89,28.34,37.78,47.23,56.67,66.12,75.57,85.01,94.46,113.35,132.24,151.13,170.02,188.91,207.8,226.7,245.59,264.48,283.37,302.26,321.15,340.04,358.93,377.83
61,18.89,28.34,37.78,47.23,56.67,66.12,75.57,85.01,94.46,113.35,132.24,151.13,170.02,188.91,207.8,226.7,245.59,264.48,283.37,302.26,321.15,340.04,358.93,377.83
62,18.89,28.34,37.78,47.23,56.67,66.12,75.57,85.01,94.46,113.35,132.24,151.13,170.02,188.91,207.8,226.7,245.59,264.48,283.37,302.26,321.15,340.04,358.93,377.83
63,18.89,28.34,37.78,47.23,56.67,66.12,75.57,85.01,94.46,113.35,132.24,151.13,170.02,188.91,207.8,226.7,245.59,264.48,283.37,302.26,321.15,340.04,358.93,377.83
64,18.89,28.34,37.78,47.23,56.67,66.12,75.57,85.01,94.46,113.35,132.24,151.13,170.02,188.91,207.8,226.7,245.59,264.48,283.37,302.26,321.15,340.04,358.93,377.83
65,26.04,39.06,52.08,65.1,78.12,91.14,104.16,117.18,130.2,156.24,182.28,208.32,234.36,260.4,286.44,312.48,338.52,364.56,390.6,416.64,442.68,468.72,494.76,520.8
66,26.04,,,,,,,,,,,,,,,,,,,,,,,
67,26.04,,,,,,,,,,,,,,,,,,,,,,,
68,26.04,,,,,,,,,,,,,,,,,,,,,,,
69,26.04,,,,,,,,,,,,,,,,,,,,,,,
70,31.9,,,,,,,,,,,,,,,,,,,,,,,
